Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty
DMART,EQ,2017-05-11,790.85,789.7,790.5,756,763,761.8,773.79,1038372,803476842.4,25110,485856,46.79
DMART,EQ,2017-05-12,761.8,763.9,768,736.7,752.8,751.8,754.67,1137225,858228267.8,25970,412172,36.24
DMART,EQ,2017-05-15,751.8,755.5,761.45,744,750.2,752.15,753.35,617269,465020005.7,15677,193827,31.4
DMART,EQ,2017-05-16,752.15,752.1,757.9,741,751.4,750.4,750.41,600525,450642768.6,13796,182949,30.46
DMART,EQ,2017-05-17,750.4,751.7,756.9,742.9,743.65,744.9,748.83,458274,343167460.9,11883,129806,28.32
DMART,EQ,2017-05-18,744.9,739.95,748,724.5,730,727.45,737.5,698857,515405342.8,16108,293978,42.07
DMART,EQ,2017-05-19,727.45,730,738.65,713.65,726.95,722.9,725.04,686573,497793941.2,21237,253482,36.92
DMART,EQ,2017-05-22,722.9,729.4,734.5,720.1,721,721.55,724.23,361363,261708917,10860,162397,44.94
DMART,EQ,2017-05-23,721.55,724.95,725,691.55,708,708.4,707.64,1362902,964448901.7,27324,780365,57.26
DMART,EQ,2017-05-24,708.4,710.4,722.9,701,715.05,714.2,706.17,748251,528390939.8,18942,328471,43.9
DMART,EQ,2017-05-25,714.2,720,720,705.5,712.55,712.4,712.94,508214,362326903.3,15610,227223,44.71
DMART,EQ,2017-05-26,712.4,714,732,709.45,713,714.9,718.91,790476,568285000.1,22517,367123,46.44
DMART,EQ,2017-05-29,714.9,715,719.75,710,715,714.8,714.26,307830,219870021,8653,115743,37.6
DMART,EQ,2017-05-30,714.8,715,742.85,710,729.1,727.85,730.47,912185,666319877.7,21565,217550,23.85
DMART,EQ,2017-05-31,727.85,731.8,750.8,726.4,749,745.15,743.33,883930,657053745.5,20355,338701,38.32
DMART,EQ,2017-06-01,745.15,749.9,782,745,781,776.85,769.35,1557053,1197917172,40650,466813,29.98
DMART,EQ,2017-06-02,776.85,783.85,794.6,776.85,779.5,779.65,785.29,738963,580298670.7,16363,251937,34.09
DMART,EQ,2017-06-05,779.65,782.7,811,775.3,793,789.75,795,1662267,1321500272,34986,516069,31.05
DMART,EQ,2017-06-06,789.75,792.8,800.5,772.55,776,775.35,783.51,761302,596490915.5,20907,236797,31.1
DMART,EQ,2017-06-07,775.35,777,784.5,771.25,775,774.3,776.61,335268,260372547,8123,93776,27.97
DMART,EQ,2017-06-08,774.3,776.95,799.8,768.05,788.1,790.25,789.27,1170440,923793671.6,25184,403406,34.47
DMART,EQ,2017-06-09,790.25,789.95,811,783.15,802,802.35,801.79,1485266,1190866297,32383,314588,21.18
DMART,EQ,2017-06-12,802.35,804,823,797,806,804.1,811.82,1211793,983761163.3,32734,284170,23.45
DMART,EQ,2017-06-13,804.1,807.7,815,795.1,799.8,798.65,805.57,679152,547101252.1,21688,214628,31.6
DMART,EQ,2017-06-14,798.65,802,807,792,799.8,798.55,799.3,406225,324697048.6,10423,100773,24.81
DMART,EQ,2017-06-15,798.55,800,807,793,799.4,797.95,799.78,376579,301179134.2,9096,97865,25.99
DMART,EQ,2017-06-16,797.95,802.4,812,796.95,801.5,800.1,803.55,579782,465885828.4,13166,123705,21.34
DMART,EQ,2017-06-19,800.1,804.8,806.25,791,796,796.4,800.03,302416,241941541.2,7976,94775,31.34
DMART,EQ,2017-06-20,796.4,796,836.7,796,824.5,822.05,817.93,1759720,1439326473,24384,638494,36.28
DMART,EQ,2017-06-21,822.05,825.8,838.8,813.3,815.4,817.8,825.67,1466750,1211055374,29162,346375,23.62
DMART,EQ,2017-06-22,817.8,819.95,824,800,802.5,803.9,814.33,674073,548920160.2,14370,177838,26.38
DMART,EQ,2017-06-23,803.9,805.8,809.25,789.8,803.9,801.6,798.59,799811,638725014.4,18710,251147,31.4
DMART,EQ,2017-06-27,801.6,803.9,807,794.7,804,804.6,801.22,472470,378554094.6,11958,175269,37.1
DMART,EQ,2017-06-28,804.6,802.4,822.9,797,820.65,818.05,812.42,842867,684763672.3,23696,270361,32.08
DMART,EQ,2017-06-29,818.05,825,826.45,813,815,815.5,819.33,443572,363431826.3,14775,129172,29.12
DMART,EQ,2017-06-30,815.5,810.9,820,805,809.5,815.1,813.37,365653,297411425.9,16340,122428,33.48
DMART,EQ,2017-07-03,815.1,811.6,847.9,808,839.7,840.05,835.88,1577531,1318622672,31850,644343,40.85
DMART,EQ,2017-07-04,840.05,843,843,829,836.25,836.2,835.58,590080,493060612.4,28432,212252,35.97
DMART,EQ,2017-07-05,836.2,834.9,854.95,830.85,845,846.05,846.72,795100,673225298.4,22675,176573,22.21
DMART,EQ,2017-07-06,846.05,847.55,909,847.55,879.1,880.3,883.83,3412326,3015900528,73764,605134,17.73
DMART,EQ,2017-07-07,880.3,882.8,910,882,895,895.45,898.16,2129887,1912975162,57897,446084,20.94
DMART,EQ,2017-07-10,895.45,940.2,944,900,942.2,934.6,927.95,646394,599822541.9,13896,197695,30.58
DMART,EQ,2017-07-11,934.6,946,954.9,907.5,911,913.95,933.44,1185183,1106300455,33392,391465,33.03
DMART,EQ,2017-07-12,913.95,914,934.4,905,909.15,910.3,918.89,1206562,1108694604,29715,330186,27.37
DMART,EQ,2017-07-13,910.3,915,933.7,910.25,911.5,915.15,921.52,1139296,1049888181,33192,274379,24.08
DMART,EQ,2017-07-14,915.15,920,921.9,872.5,890,891.35,895.93,1325017,1187117974,37765,427404,32.26
DMART,EQ,2017-07-17,891.35,894.9,917.7,886.05,913.5,911.7,905.36,951306,861274475.7,25320,235903,24.8
DMART,EQ,2017-07-18,911.7,908.9,920,901.05,913,910.65,911.57,509382,464339643.2,20787,111282,21.85
DMART,EQ,2017-07-19,910.65,914.2,924.95,907.45,911.1,911.7,917.72,524342,481198115.3,16594,180495,34.42
DMART,EQ,2017-07-20,911.7,914.8,918.8,905.1,908,909.2,911.09,504126,459301894.8,17108,165473,32.82
DMART,EQ,2017-07-21,909.2,912.5,921,907,914,914.75,915.14,648124,593121038.5,12822,318649,49.16
DMART,EQ,2017-07-24,914.75,937,964,911,912.95,916.55,935.9,2518684,2357232518,64880,719032,28.55
DMART,EQ,2017-07-25,916.55,917.5,933.3,905.65,929.25,925.65,919.73,1018767,936995158.5,28176,375825,36.89
DMART,EQ,2017-07-26,925.65,930,932.9,893,906,909.6,909.03,1512281,1374712994,41027,698587,46.19
DMART,EQ,2017-07-27,909.6,907.9,915,892.4,894.5,896.9,903.66,534158,482696437,17032,159092,29.78
DMART,EQ,2017-07-28,896.9,894,908,888.1,898,898.55,899.81,501864,451582226.1,13095,123729,24.65
